,tokens,full_name,dof,year,month,date,hour,sentiment,text
521,"['standing', 'the', 'outside', 'looking']","Sydney, New South Wales",3,2022,2,10,0,0.0,"@servantofchaos “Standing on the outside, looking in..”"
522,"['life', 'four', 'paws', 'life', 'four', 'paws', 'collection', 'deltasigma', 'donated', 'fourpaws', 'australia', 'zeus', 'comes', 'with', 'physical', 'copy', 'printed', 'amp', 'framed', 'details', 'link']","Melbourne, Victoria",3,2022,2,10,0,0.043478260869565216,"@ereoz2021 3/50 LIFE FOUR PAWS
-
Life Four Paws Collection
by DeltaSigma
-
15% donated to Fourpaws Australia @fourpawsAU
-
Zeus comes with a physical copy printed &amp; framed, details in link👇🏼
#NFTdrop #NFT #nftart #NFTCollection #ZEUS #art #doglovers #DogsofTwittter
-
https://t.co/MbnPPBN66o"
523,"['plenty', 'recon']","Sydney, New South Wales",3,2022,2,10,21,0.0,@markoid63 Plenty I recon
524,"['wordles', 'midnight', 'not', 'sure', 'this', 'would', 'good', 'idea']","Canberra, Australian Capital Territory",3,2022,2,10,1,0.17647058823529413,@andrewwhiteau I do my wordles at midnight so I'm not sure this would be a good idea.
525,"['good', 'way', 'not']","Geelong, Victoria",3,2022,2,10,0,0.42857142857142855,@purpledVodka In a good way or not?
526,"['mmm', 'love', 'cock', 'mouth']","Perth, Western Australia",3,2022,2,10,18,-0.18181818181818182,@sissyloserclub Mmm love cock in my mouth https://t.co/VXEepSeVgm
527,"['have', 'pretty', 'much', 'ditched', 'because', 'the', 'amount', 'spam', 'use', 'fair', 'because', 'easy', 'block', 'and', 'report', 'and', 'act', 'reports', 'also', 'use', 'but', 'very', 'selective', 'who', 'follow']","Cairns, Queensland",3,2022,2,10,1,0.022727272727272728,"@katherinefeeney I have pretty much ditched FB because of the amount of spam. I use Twitter a fair because it is easy to block and/or report, and Twitter act on reports. I also use Instagram but am very selective in who I follow."
528,"['and', 'the', 'wedge', 'strategy', 'backfired']","Braidwood, New South Wales",3,2022,2,10,4,0.0,@normboy562 And the wedge strategy backfired
529,"['brother', 'law', 'pointed', 'out', 'that', 'there', 'inherent', 'problem', 'what', 'happens', 'when', 'extreme', 'muslim', 'religion', 'conflict', 'with', 'extreme', 'christian', 'religion', 'atheist', 'asks', 'christian', 'employee', 'bake', 'cake', 'for', 'gay', 'muslim', 'couple', 'any', 'combination']","Melbourne, Victoria",3,2022,2,10,1,-0.07692307692307693,"@qwertyLGBT @normboy562 My brother in law pointed out that there's an inherent problem, what happens when an extreme Muslim religion is in conflict with an extreme Christian religion eg an atheist Baker asks a Christian employee to bake a cake for a gay Muslim couple? Or any combination??? https://t.co/g7bnul9HR9"
530,['yep'],"Sydney, New South Wales",3,2022,2,10,1,0.0,@normboy562 @ChloefromC Yep!
531,[''],"Sydney, New South Wales",3,2022,2,10,0,0.0,@cheezydread ❤️❤️❤️
532,"['and', 'placid', 'personality', 'well']","Canberra, Australian Capital Territory",3,2022,2,10,0,0.25,"@BrentFord26 Oh, and placid personality as well! 😎"
533,"['survival', 'instinct', 'activation', 'good', 'red', 'belly', 'habitat', 'round', 'the', 'molonglo', 'river', 'corridor', 'between', 'coppins', 'crossing', 'and', 'coombs', 'weston', 'worth', 'planning', 'few', 'runs', 'round', 'there']","Canberra, Australian Capital Territory",3,2022,2,10,0,0.19230769230769232,"@BrentFord26 Survival instinct activation, 🐍⚡️! Good red-belly habitat round the molonglo river corridor (between Coppins Crossing and Coombs—Weston), so worth planning a few runs round there…"
534,"['missed', 'did', 'you', 'save']","Sydney, New South Wales",3,2022,2,10,0,0.0,@MichelleFogar19 @w_white18 I missed it 🥺 did you save it?
535,"['maybe', 'was', 'removed', 'health', 'precaution', 'need', 'purchase', 'private', 'defibrillator']","Sydney, New South Wales",3,2022,2,10,0,0.0,@StacysMom_18 @MichelleFogar19 @w_white18 Maybe it was removed as a health precaution? I need to purchase a private defibrillator…🔥🔥🔥🔥
536,"['thank', 'you', 'for', 'sharing']","Sydney, New South Wales",3,2022,2,10,0,0.2,@StacysMom_18 @MichelleFogar19 @w_white18 Thank you for sharing 💗💗💗
537,"['one', 'would', 'think', 'not']","Luddenham, New South Wales",3,2022,2,10,0,0.0,@GenerationJenny @tigertuffmark One would think not
538,"['she', 'beacon', 'hope', 'psychopathic', 'control', 'freak', 'been', 'confirmed', 'over', 'and', 'over', 'people', 'who', 'have', 'left', 'the', 'party', 'left', 'seething', 'someone', 'steps', 'out', 'line']","Luddenham, New South Wales",3,2022,2,10,0,-0.05714285714285714,@tigertuffmark She's a beacon of hope. He is a psychopathic control freak. It's been confirmed over and over by people who have left the party. He is left seething if someone steps out of line.
539,"['just', 'for', 'your', 'info', 'labor', 'are', 'not', 'power', 'they', 'have', 'played', 'politics', 'but', 'far', 'got', 'the', 'bill', 'amended', 'rhat', 'does', 'not', 'siscriminate', 'job', 'well', 'done', 'far']","Sydney, New South Wales",3,2022,2,10,0,0.0,"@phillipwmoore49 @AlboMP Just for your info Labor are not in power. They have ""played politics"" but so far got the bill amended so rhat it does not siscriminate. Job well done. So far."
540,['yep'],"Bowral - Mittagong, New South Wales",3,2022,2,10,1,0.0,@ElizabethKamel Yep!
541,"['really', 'like', 'this', 'burn', 'specific']","Bowral - Mittagong, New South Wales",3,2022,2,10,1,0.25,@andrewwhiteau I really like this burn. So specific
542,"['brilliant', 'ben', 'was', 'one', 'who', 'was', 'lucky', 'enough', 'that', 'handshake', 'long', 'hard', 'amp', 'genuinely', 'warm', 'gentleman', 'the', 'highest', 'order']","Melbourne, Victoria",3,2022,2,10,2,0.2916666666666667,"@bensporle @Racing Brilliant Ben. I was one who was lucky enough. That handshake! Long, hard &amp; genuinely warm. A gentleman of the highest order"
543,"['chocolate', 'mice', 'sound', 'good', 'friend', 'not', 'sure', 'would', 'let', 'eat', 'them', 'though']","Melbourne, Victoria",3,2022,2,10,7,0.21052631578947367,@CrazyBengieFB_ Chocolate mice sound good my friend !? 😻😸😹 Not sure my m would let me eat them though !!! 😹😹😹
544,[''],"Sydney, New South Wales",3,2022,2,10,0,0.0,@PeyStormAuthor https://t.co/u2EL0OhBPf
545,"['thanks', 'mate', 'appreciate', 'your']","Sydney, New South Wales",3,2022,2,10,3,0.3333333333333333,@t_d_a_t_l Thanks mate 🙏🏽 I appreciate your RT
546,"['now', 'was', 'initially', 'angry', 'guess', 'can', 'surprised', 'they', 'didn', 'share', 'their', 'strategy', 'earlier']","Nowra - Bomaderry, New South Wales",3,2022,2,10,0,-0.1111111111111111,@TroyPSimpson I am now.   Was initially angry.  Guess I can't be surprised they didn't share their strategy earlier.
547,"['not', 'naive']","Braidwood, New South Wales",3,2022,2,10,4,0.6666666666666666,@TroyPSimpson Not naive
548,"['think', 'the', 'hoped', 'this', 'would', 'divide', 'labor', 'anyone', 'attacking', 'labor', 'the', 'now', 'shelved', 'falling', 'for', 'lnp', 'deflection']","Brisbane, Queensland",3,2022,2,10,3,-0.07692307692307693,@TroyPSimpson I think the LNP hoped this Bill would divide Labor. Anyone attacking Labor on the now shelved(?) AntiDisrimination Bill is falling for an LNP deflection.
549,"['find', 'empty', 'bladder', 'makes', 'the', 'most', 'noise', 'best', 'way', 'solve', 'wordle']","New South Wales, Australia",3,2022,2,10,3,0.16,@ManishMandhyan @sachdr @samyukth_s @NamrataV01 @arrychary @BluejaywayEth @bombaymalayali @dollykabaria @D_Art2021 I find empty bladder makes the most noise !!! Best way to solve Wordle !!! 😂
550,"['has', 'been', 'excellent', 'these', 'matters']","Geelong, Victoria",3,2022,2,10,3,0.36363636363636365,@SaintEd61 @Westpac has been excellent 4 me in these matters .... #justsaying
551,"['can', 'tell', 'loving', 'your', 'obvious', 'enthusiasm']","Adelaide, South Australia",3,2022,2,10,2,0.2222222222222222,@dangolding @ABCClassic I can tell!! Loving your obvious enthusiasm.
552,"['oops', 'with']","Hervey Bay, Queensland",3,2022,2,10,0,-1.0,*oops WITH
553,"['newcastle', 'amazing']","Canberra, Australian Capital Territory",3,2022,2,10,0,1.4,@eleaud Newcastle is amazing!! 💕
554,"['have', 'you', 'considered', 'whether', 'your', 'cat', 'actually', 'dog']","Perth, Western Australia",3,2022,2,10,0,0.0,@lafentres Have you considered whether your cat is actually a dog?
555,[''],"Gold Coast, Queensland",3,2022,2,10,0,0.0,@sanchir26665824 ☺️
556,"['think', 'refer', 'accc', 'when', 'get', 'home', 'tonight', 'dodgy', 'needs', 'reported']","Melbourne, Victoria",3,2022,2,10,5,-0.08333333333333333,"@clinton_ruhle @Ticketek_AU I think I'll refer it to ACCC when I get home tonight. It's so dodgy, it needs to be reported."
557,"['science', 'amazing', 'science', 'the', 'key', 'understanding', 'the', 'world', 'around', 'curious', 'and', 'open', 'wonderment', 'are', 'hallmarks', 'great', 'learners', 'the', 'pleasure', 'the', 'rigour', 'learning', 'mggs']","Melbourne, Victoria",3,2022,2,10,0,0.2972972972972973,@MGGS_SouthYarra Science is amazing! Science is the key to understanding the world around us. To be curious and be open to wonderment are hallmarks of great learners! The pleasure of the rigour of learning at MGGS!
558,[''],"Brisbane, Queensland",3,2022,2,10,0,0.3333333333333333,"@lartist 😧

(😆)"
559,"['really', 'nice', 'shot']","Sydney, New South Wales",3,2022,2,10,7,0.5,@StookeyPics @JohnCoc77805326 @FineArtAmerica Really nice shot
560,"['thank', 'you', 'lims']","Melbourne, Victoria",3,2022,2,10,0,0.4,@LIMSLTU Thank you LIMS!!! 🥳💃
561,"['hope', 'nobody', 'got', 'hurt', 'worse']","Perth, Western Australia",3,2022,2,10,8,-0.42857142857142855,@perthnow Hope nobody got hurt or worse
562,"['bloody', 'hell', 'that', 'sounds', 'pretty', 'scary']","Portland (NSW), New South Wales",3,2022,2,10,0,-1.1428571428571428,"@noplaceforsheep Bloody hell, that sounds pretty scary..."
563,"['probably', 'time', 'call', 'the', 'big', 'guns', 'good', 'luck', 'and', 'hope', 'you', 'can', 'soon', 'rid', 'this', 'menace']","Sydney, New South Wales",3,2022,2,10,1,0.3181818181818182,@noplaceforsheep Probably time to call in the big guns. Good luck and I hope you can soon be rid of this menace!
564,"['just', 'imagine', 'you', 'are', 'dead', 'amp', 'becomes', 'reality', 'now', 'why', 'did', 'need', 'carry', 'weapon', 'like', 'the', 'three', 'rapist', 'pigs', 'judgement', 'will', 'served', 'direct', 'from', 'lord', 'for', 'their', 'pussy', 'little', 'lies', 'your', 'false', 'law', 'courts', 'evil', 'men']","Melbourne, Victoria",3,2022,2,10,0,-0.15254237288135594,"https://t.co/tieIuK7xOf

I just imagine you are dead &amp; it becomes reality now so why did I need to carry a weapon like the three rapist pigs do?
Judgement will be served direct from my Lord for their pussy little lies in your false law courts of evil men. 
https://t.co/FLSs4ZaLPQ https://t.co/xLUPtvHznH"
565,"['richy', 'from', 'richmond', 'tigerland', 'supplying', 'replacement', 'lions', 'tigers', 'for', 'daniel', 'the', 'lion', 'den', 'you', 'might', 'think', 'you', 'fucking', 'wife', 'but', 'years', 'old', 'daughter', 'after', 'the', 'witches', 'from', 'cast', 'her', 'spirit', 'into', 'wifes', 'body', 'daughter', 'was', 'raped']","Melbourne, Victoria",3,2022,2,10,0,-0.125,"https://t.co/aNSFCYEt4y
Richy from Richmond Tigerland is supplying replacement Lions as Tigers for Daniel in the Lion's den.
You might think you fucking my wife but it is my 9 years old daughter after the witches from UK cast her spirit into my wifes body so my daughter was raped https://t.co/8CL8HXGW57"
566,"['don', 'need', 'your', 'enemy', 'but', 'you', 'make', 'that', 'way', 'amp', 'have', 'the', 'power', 'all', 'the', 'ancestrial', 'spirits', 'that', 'have', 'joined', 'side', 'god', 'unable', 'save', 'now']","Melbourne, Victoria",3,2022,2,10,0,-0.022727272727272728,"https://t.co/NYk3U4d2ZJ

I don't need to be your enemy but you make it that way &amp; I have the power of all the ancestrial spirits that have joined my side as God is unable to save us now. https://t.co/SZ7vAgJBNm"
567,"['tell', 'the', 'devil', 'need', 'substitute', 'real', 'mother', 'christ', 'with', 'the', 'fakes', 'has', 'presented', 'with', 'know', 'they', 'are', 'not', 'who', 'they', 'say', 'they', 'are', 'must', 'awkward', 'for', 'them', 'dont', 'attack', 'them', 'anymore', 'because', 'its', 'sad', 'the', 'evil', 'devil', 'cannot', 'beat', 'true', 'devil']","Melbourne, Victoria",3,2022,2,10,0,-0.13333333333333333,"https://t.co/tLeV9Zg2XZ
Tell the devil no need to substitute my real mother or Christ with the fakes he has presented me with.I know they are not who they say they are. It must be awkward for them so I dont attack them anymore because its sad the evil devil cannot beat true Devil https://t.co/KqnWclRZHD"
568,"['have', 'two', 'cousins', 'the', 'eldest', 'the', 'evil', 'devil', 'who', 'rapist', 'viking', 'named', 'jamie', 'ilves', 'the', 'other', 'bigot', 'satanic', 'fuck', 'named', 'trenton', 'charles', 'hawkins', 'both', 'are', 'obsessed', 'raping', 'family', 'hahaha', 'losers', 'frauds']","Melbourne, Victoria",3,2022,2,10,0,-0.2127659574468085,"https://t.co/1UvBypv8AA

So I have two cousins. The eldest is the evil devil who is a rapist Viking named Jamie Ilves. The other is bigot satanic fuck named Trenton Charles Hawkins. 
Both are so obsessed raping my family. Hahaha. Losers. Frauds. https://t.co/ehjHFaWKMO"
569,"['should', 'never', 'consider', 'not', 'picking', 'because', 'without', 'will', 'die', 'with', 'everyone', 'else', 'about', 'die', 'this', 'foresaken', 'piece', 'shit', 'planet', 'friend', 'despite', 'fucking', 'entire', 'life', 'yeah', 'ive', 'got', 'this', 'game', 'thrones', 'all', 'stitched']","Melbourne, Victoria",3,2022,2,10,0,-0.14285714285714285,"https://t.co/qR5zMjTaiI

God should never consider not picking me because without me GOD will die with everyone else about to die on this GOD foresaken piece of shit planet. I am GODs friend despite GOD fucking up my entire life. Yeah. Ive got this game of thrones all stitched up https://t.co/BTVx6AKvfC"
570,"['god', 'must', 'know', 'they', 'just', 'made', 'the', 'name', 'jesus', 'scam', 'back', '2022', 'years', 'ago', 'then', 'all', 'the', 'fucking', 'peasants', 'had', 'forgotten', 'about', 'daniel', '200', 'years', 'and', 'they', 'forgot', 'amp', 'worshipped', 'false', 'messiah', 'for', 'the', 'past', '2000', 'years', 'that', 'sly']","Melbourne, Victoria",3,2022,2,10,0,-0.12280701754385964,"https://t.co/sqt6Cq0bML
God must know they just made up the name Jesus as a scam back 2022 years ago. By then all the fucking peasants had forgotten about me.Daniel.200 years and they forgot&amp;worshipped a false Messiah for the past 2000 years. That's sly
https://t.co/GtqrBjWQNx https://t.co/4QU6PilByT"
571,"['god', 'murdered', 'queen', 'venus', 'amp', 'she', 'cannot', 'replaced', 'guess', 'like', 'heirs', 'who', 'she', 'mother', 'amp', 'christ', 'has', 'handed', 'the', 'enemy', 'has', 'false', 'wife', 'got', 'them', 'don', 'know', 'disrespectful', 'clone']","Melbourne, Victoria",3,2022,2,10,0,0.0,"https://t.co/09kkwDBv3k

God murdered my queen of Venus &amp; she cannot be replaced I guess. Like my heirs who she my mother &amp; Christ has handed to the enemy. Has my false wife got them. I don't know. It's disrespectful to clone Ra https://t.co/RRV4x3dWib"
572,"['were', 'the', 'true', 'the', 'true', 'devil', 'the', 'one', 'that', 'reliant', 'other', 'half', 'assist', 'throne', 'but', 'the', 'false', 'devil', 'lust', 'has', 'pussy', 'whipped', 'the', 'world', 'with', 'his', 'slut', 'posse', 'who', 'have', 'infiltrated', 'parliaments', 'judiciaries', 'amp', 'law', 'enforcement', 'globally']","Melbourne, Victoria",3,2022,2,10,0,0.0,"https://t.co/JKkPHzkQDU
We were the true 9's. I am the true Devil. The one that is reliant on my other half to assist me on my throne but the false devil of lust has pussy whipped the world with his slut posse who have infiltrated parliaments, judiciaries&amp;law enforcement globally https://t.co/nsoawkhCSb"
573,"['you', 'fuckers', 'cannot', 'orbit', 'like', 'mercury', 'can', 'left', 'you', 'fuckers', 'with', 'the', 'cat', 'holding', 'your', 'tongues', 'you', 'don', 'want', 'left', 'without', 'your', 'vaginal', 'feeds', 'who', 'actual', 'fact', 'minions', 'who', 'refuse', 'acknowledge', 'they', 'are', 'all', 'enemies', 'our', 'now']","Melbourne, Victoria",3,2022,2,10,0,-0.19642857142857142,"https://t.co/MFiGNDaN1z

You fuckers cannot orbit like Mercury can.  I've left you fuckers with the cat holding your tongues as you don't want to be left without your vaginal feeds who in actual fact my minions who refuse to acknowledge me so they are all enemies of our Lord now. https://t.co/0TEruhMEeh"
574,"['some', 'point', 'time', 'the', 'contract', 'tracing', 'becomes', 'overwhelming', 'and', 'they', 'stop', 'don', 'know', 'that', 'the', 'case', 'but', 'certainly', 'has', 'been', 'the', 'experience', 'every', 'other', 'state', 'they', 'will', 'stop', 'notifying', 'contact', 'sites', 'which', 'huge', 'relief', 'when', 'they']","Brisbane, Queensland",3,2022,2,10,9,-0.02127659574468085,"@anne_naylor At some point in time the contract tracing becomes overwhelming and they stop. Don't know if that's the case in WA. 

But certainly has been the experience of every other state, they will stop notifying of contact sites.... Which is huge relief when they do."
